0.02;0.78;0.02;596
0.02;0.76;0.02;527
0.02;0.74;0.02;487
0.02;0.72;0.02;460
0.02;0.70;0.02;440
0.02;0.68;0.02;424
0.02;0.66;0.02;412
0.02;0.64;0.02;401
0.02;0.62;0.02;392
0.02;0.60;0.02;384
0.02;0.58;0.02;377
0.02;0.56;0.02;371
0.02;0.54;0.02;366
0.02;0.52;0.02;361
0.02;0.50;0.02;357
0.02;0.48;0.02;353
0.02;0.46;0.02;350
0.02;0.44;0.02;347
0.02;0.42;0.02;344
0.02;0.40;0.02;341
0.02;0.38;0.02;339
0.02;0.36;0.02;337
0.02;0.34;0.02;335
0.02;0.32;0.02;333
0.02;0.30;0.02;331
0.02;0.28;0.02;330
0.02;0.26;0.02;328
0.02;0.24;0.02;327
0.02;0.22;0.02;326
0.02;0.20;0.02;325
0.02;0.18;0.02;324
0.02;0.16;0.02;323
0.02;0.14;0.02;323
0.02;0.12;0.02;322
0.02;0.10;0.02;321
0.02;0.08;0.02;321
0.02;0.06;0.02;320
0.02;0.04;0.02;319
0.02;0.02;0.02;318
0.02;0.80;0.04;833
0.02;0.78;0.04;568
0.02;0.76;0.04;499
0.02;0.74;0.04;458
0.02;0.72;0.04;437
0.02;0.70;0.04;422
0.02;0.68;0.04;410
0.02;0.66;0.04;400
0.02;0.64;0.04;392
0.02;0.62;0.04;384
0.02;0.60;0.04;378
0.02;0.58;0.04;373
0.02;0.56;0.04;368
0.02;0.54;0.04;363
0.02;0.52;0.04;360
0.02;0.50;0.04;356
0.02;0.48;0.04;353
0.02;0.46;0.04;350
0.02;0.44;0.04;347
0.02;0.42;0.04;344
0.02;0.40;0.04;342
0.02;0.38;0.04;340
0.02;0.36;0.04;338
0.02;0.34;0.04;336
0.02;0.32;0.04;334
0.02;0.30;0.04;333
0.02;0.28;0.04;331
0.02;0.26;0.04;329
0.02;0.24;0.04;328
0.02;0.22;0.04;327
0.02;0.20;0.04;326
0.02;0.18;0.04;324
0.02;0.16;0.04;323
0.02;0.14;0.04;322
0.02;0.12;0.04;321
0.02;0.10;0.04;320
0.02;0.08;0.04;319
0.02;0.06;0.04;318
0.02;0.04;0.04;317
0.02;0.02;0.04;315
0.02;0.78;0.06;643
0.02;0.76;0.06;537
0.02;0.74;0.06;485
0.02;0.72;0.06;452
0.02;0.70;0.06;427
0.02;0.68;0.06;408
0.02;0.66;0.06;394
0.02;0.64;0.06;383
0.02;0.62;0.06;376
0.02;0.60;0.06;371
0.02;0.58;0.06;366
0.02;0.56;0.06;362
0.02;0.54;0.06;358
0.02;0.52;0.06;355
0.02;0.50;0.06;352
0.02;0.48;0.06;349
0.02;0.46;0.06;346
0.02;0.44;0.06;344
0.02;0.42;0.06;342
0.02;0.40;0.06;340
0.02;0.38;0.06;338
0.02;0.36;0.06;336
0.02;0.34;0.06;335
0.02;0.32;0.06;333
0.02;0.30;0.06;332
0.02;0.28;0.06;330
0.02;0.26;0.06;329
0.02;0.24;0.06;328
0.02;0.22;0.06;326
0.02;0.20;0.06;325
0.02;0.18;0.06;324
0.02;0.16;0.06;323
0.02;0.14;0.06;322
