0.02;0.58;0.10;611
0.02;0.56;0.10;529
0.02;0.54;0.10;496
0.02;0.52;0.10;495
0.02;0.50;0.10;494
0.02;0.48;0.10;494
0.02;0.46;0.10;493
0.02;0.44;0.10;492
0.02;0.42;0.10;492
0.02;0.40;0.10;491
0.02;0.38;0.10;491
0.02;0.36;0.10;490
0.02;0.34;0.10;490
0.02;0.32;0.10;490
0.02;0.30;0.10;490
0.02;0.28;0.10;490
0.02;0.26;0.10;490
0.02;0.24;0.10;490
0.02;0.22;0.10;491
0.02;0.20;0.10;492
0.02;0.18;0.10;493
0.02;0.16;0.10;494
0.02;0.14;0.10;496
0.02;0.12;0.10;499
0.02;0.10;0.10;502
0.02;0.08;0.10;505
0.02;0.06;0.10;510
0.02;0.04;0.10;515
0.02;0.02;0.10;522
0.02;0.56;0.12;630
0.02;0.54;0.12;542
0.02;0.52;0.12;497
0.02;0.50;0.12;468
0.02;0.48;0.12;447
0.02;0.46;0.12;430
0.02;0.44;0.12;416
0.02;0.42;0.12;416
0.02;0.40;0.12;415
0.02;0.38;0.12;415
0.02;0.36;0.12;415
0.02;0.34;0.12;415
0.02;0.32;0.12;415
0.02;0.30;0.12;415
0.02;0.28;0.12;415
0.02;0.26;0.12;415
0.02;0.24;0.12;415
0.02;0.22;0.12;416
0.02;0.20;0.12;416
0.02;0.18;0.12;416
0.02;0.16;0.12;417
0.02;0.14;0.12;417
0.02;0.12;0.12;418
0.02;0.10;0.12;419
0.02;0.08;0.12;420
0.02;0.06;0.12;421
0.02;0.04;0.12;423
0.02;0.02;0.12;425
0.02;0.54;0.14;637
0.02;0.52;0.14;548
0.02;0.50;0.14;504
0.02;0.48;0.14;475
0.02;0.46;0.14;454
0.02;0.44;0.14;437
0.02;0.42;0.14;423
0.02;0.40;0.14;412
0.02;0.38;0.14;402
0.02;0.36;0.14;393
0.02;0.34;0.14;386
0.02;0.32;0.14;382
0.02;0.30;0.14;382
0.02;0.28;0.14;382
0.02;0.26;0.14;382
0.02;0.24;0.14;382
0.02;0.22;0.14;382
0.02;0.20;0.14;382
