0.02;0.12;0.24;810
0.02;0.10;0.24;672
0.02;0.08;0.24;622
0.02;0.06;0.24;629
0.02;0.04;0.24;636
0.02;0.02;0.24;645
0.02;0.06;0.26;906
0.02;0.04;0.26;722
0.02;0.02;0.26;668
0.04;0.12;0.24;781
0.04;0.10;0.24;671
0.04;0.08;0.24;624
0.04;0.06;0.24;628
0.04;0.04;0.24;635
0.04;0.02;0.24;644
0.04;0.04;0.26;746
0.04;0.02;0.26;688
0.06;0.12;0.24;768
0.06;0.10;0.24;674
0.06;0.08;0.24;630
0.06;0.06;0.24;628
0.06;0.04;0.24;635
0.06;0.02;0.24;643
0.06;0.04;0.26;789
0.06;0.02;0.26;721
0.08;0.12;0.24;766
0.08;0.10;0.24;680
0.08;0.08;0.24;639
0.08;0.06;0.24;627
0.08;0.04;0.24;634
0.08;0.02;0.24;642
0.08;0.04;0.26;907
0.08;0.02;0.26;783
0.10;0.12;0.24;774
0.10;0.10;0.24;692
0.10;0.08;0.24;652
0.10;0.06;0.24;627
0.10;0.04;0.24;633
0.10;0.02;0.24;641
0.12;0.12;0.24;798
0.12;0.10;0.24;712
0.12;0.08;0.24;671
0.12;0.06;0.24;647
0.12;0.04;0.24;632
0.12;0.02;0.24;640
0.14;0.12;0.24;850
0.14;0.10;0.24;744
0.14;0.08;0.24;700
0.14;0.06;0.24;676
0.14;0.04;0.24;662
0.14;0.02;0.24;656
0.16;0.10;0.24;807
0.16;0.08;0.24;750
0.16;0.06;0.24;723
0.16;0.04;0.24;712
0.16;0.02;0.24;712
0.18;0.08;0.24;886
0.18;0.06;0.24;839
0.18;0.04;0.24;836
0.18;0.02;0.24;883
0.56;0.68;0.24;883
0.56;0.66;0.24;836
0.56;0.64;0.24;839
0.56;0.62;0.24;886
0.58;0.68;0.24;712
0.58;0.66;0.24;712
0.58;0.64;0.24;723
0.58;0.62;0.24;750
0.58;0.60;0.24;807
0.60;0.68;0.24;656
0.60;0.66;0.24;662
0.60;0.64;0.24;676
0.60;0.62;0.24;700
0.60;0.60;0.24;744
0.60;0.58;0.24;850
0.62;0.68;0.24;640
0.62;0.66;0.24;632
0.62;0.64;0.24;647
0.62;0.62;0.24;671
0.62;0.60;0.24;712
0.62;0.58;0.24;798
0.64;0.68;0.24;641
0.64;0.66;0.24;633
0.64;0.64;0.24;627
0.64;0.62;0.24;652
0.64;0.60;0.24;692
0.64;0.58;0.24;774
0.64;0.66;0.26;783
0.64;0.64;0.26;907
0.66;0.68;0.24;642
0.66;0.66;0.24;634
0.66;0.64;0.24;627
0.66;0.62;0.24;639
0.66;0.60;0.24;680
0.66;0.58;0.24;766
0.66;0.66;0.26;721
0.66;0.64;0.26;789
0.68;0.68;0.24;643
0.68;0.66;0.24;635
0.68;0.64;0.24;628
0.68;0.62;0.24;630
0.68;0.60;0.24;674
0.68;0.58;0.24;768
0.68;0.66;0.26;688
0.68;0.64;0.26;746
0.70;0.68;0.24;644
0.70;0.66;0.24;635
0.70;0.64;0.24;628
0.70;0.62;0.24;624
0.70;0.60;0.24;671
0.70;0.58;0.24;781
0.70;0.66;0.26;668
0.70;0.64;0.26;722
0.70;0.62;0.26;906
0.72;0.68;0.24;645
0.72;0.66;0.24;636
0.72;0.64;0.24;629
0.72;0.62;0.24;622
0.72;0.60;0.24;672
0.72;0.58;0.24;810
